accx,accy,accz,gyrx,gyry,gyrz,anglex,angley,anglez,magx,magy,magz
-0.3280000000,0.2450000000,0.3380000000,13.1946891451,-5.0579641723,4.2760566674,-1.0367255757,2.2827161287,2.8605946440,-589,100,-177
-0.3030000000,0.1510000000,0.3590000000,13.1475652553,-5.7822758119,3.1712632509,-1.0224138758,2.5209535716,2.7366762671,-585,114,-185
-0.2730000000,0.0420000000,0.3320000000,12.9293990988,-6.2884212949,2.0629791759,-0.9831439676,2.7340582732,2.6389378290,-582,118,-180
-0.2450000000,-0.0580000000,0.2640000000,12.5297187001,-6.6531951086,1.0157816247,-0.9269443657,2.9113837253,2.5778513052,-584,121,-181
-0.2280000000,-0.1370000000,0.1760000000,11.9066361571,-6.8853238991,0.0226892803,-0.8613199859,3.0539771251,2.5516713664,-588,117,-180
-0.2260000000,-0.1880000000,0.0800000000,11.0112822508,-6.9027771916,-0.9354964791,-0.7923794804,-3.1159363136,2.5551620249,-588,109,-177
-0.2390000000,-0.1990000000,-0.0180000000,9.7860611159,-6.7963121073,-1.8884462507,-0.7250097713,-3.0284953181,2.5795966344,-595,95,-169
-0.2490000000,-0.1720000000,-0.1280000000,8.1192716803,-6.6095618773,-3.0106929597,-0.6621779182,-2.9654889321,2.6232298657,-603,83,-159
-0.2150000000,-0.1150000000,-0.2440000000,6.0877084310,-6.2290801004,-4.4017203735,-0.6059783163,-2.9284879519,2.6825710603,-608,68,-141
-0.1420000000,-0.0300000000,-0.3320000000,4.1538836197,-5.4576445710,-5.7787851534,-0.5593780253,-2.9174923776,2.7558748889,-616,46,-121
-0.0780000000,0.0860000000,-0.3550000000,2.4888395133,-4.2690753504,-6.6025805603,-0.5246459731,-2.9263935568,2.8396506930,-624,17,-103
-0.0180000000,0.2300000000,-0.2990000000,0.7958701389,-3.0368728985,-6.6654124134,-0.5021312258,-2.9501300346,2.9234264971,-624,-16,-88
0.0660000000,0.3550000000,-0.1600000000,-0.8133234314,-2.3282692222,-6.2570053684,-0.4871213942,-2.9866074160,3.0019663134,-630,-40,-80
0.1450000000,0.4320000000,0.0210000000,-1.9879300180,-2.2026055160,-5.7630771901,-0.4731587602,-3.0332077070,3.0717794835,-629,-65,-68
0.1290000000,0.4840000000,0.1800000000,-2.6337018413,-2.5446900494,-5.3721234376,-0.4546582701,-3.0850439858,3.1363566658,-627,-101,-58
-0.0160000000,0.5300000000,0.2670000000,-2.9984756549,-3.2358404332,-5.2639130240,-0.4279547326,-3.1384510609,-3.0857421175,-623,-127,-45
-0.2320000000,0.5960000000,0.2820000000,-3.4452799434,-4.1224676932,-5.4960418145,-0.3904301537,3.0901054407,-3.0281462522,-618,-165,-27
-0.4210000000,0.7130000000,0.2220000000,-4.2446407409,-4.9061205274,-6.0510565167,-0.3410373358,3.0318114436,-2.9722957161,-606,-187,-16
-0.5120000000,0.8920000000,0.0970000000,-5.1731559029,-5.2185344635,-6.7579148637,-0.2816961413,2.9674087942,-2.9129545216,-593,-226,1
-0.4790000000,1.1260000000,-0.0560000000,-6.2308254296,-5.0579641723,-7.3722707604,-0.2164208272,2.8963738937,-2.8536133270,-577,-257,16
-0.3410000000,1.4140000000,-0.1870000000,-7.4787358448,-4.5588000062,-7.5468036856,-0.1490511181,2.8178340773,-2.7942721324,-555,-298,18
-0.1540000000,1.7360000000,-0.2450000000,-8.6009825538,-3.9793506945,-7.1506139454,-0.0825540736,2.7316148123,-2.7401669256,-528,-351,16
0.0080000000,2.0680000000,-0.2210000000,-9.4369952655,-3.7018433435,-6.2622413562,-0.0186750230,2.6394614278,-2.6947883651,-504,-383,12
0.0820000000,2.3610000000,-0.1310000000,-9.9221967976,-3.9584067435,-5.1225413546,0.0432841654,2.5429447202,-2.6668630970,-484,-418,-10
0.0140000000,2.5930000000,-0.0250000000,-9.9885193092,-4.7176249681,-4.0666171571,0.1048942880,2.4439845516,-2.6546457923,-462,-442,-29
-0.1670000000,2.7710000000,0.0480000000,-9.6586520805,-5.7142079710,-3.4278266509,0.1679006740,2.3445007842,-2.6651177678,-442,-468,-51
-0.4120000000,2.9300000000,0.0510000000,-9.2502450356,-6.6636670841,-3.1189033733,0.2330014551,2.2448424839,-2.6912977066,-422,-489,-72
-0.6450000000,3.0880000000,-0.0190000000,-8.9325951117,-7.3426001631,-2.8955012291,0.2981022362,2.1432643214,-2.7314402794,-406,-500,-87
-0.7880000000,3.2560000000,-0.1310000000,-8.8034407471,-7.6654860748,-2.4486969405,0.3590142271,2.0371483029,-2.7855454862,-389,-513,-106
-0.8070000000,3.4460000000,-0.2500000000,-8.9011791852,-7.6515234407,-1.7034413499,0.4091051767,1.9240509674,-2.8553586563,-378,-523,-124
-0.7250000000,3.6690000000,-0.3680000000,-9.0233522328,-7.3513268094,-0.6038839212,0.4426154983,1.8034487161,-2.9304078141,-367,-528,-150
-0.6070000000,3.9000000000,-0.4830000000,-8.9011791852,-7.1244340066,0.7173303226,0.4551818689,1.6793558063,-3.0089476304,-366,-528,-177
-0.5100000000,4.0930000000,-0.5660000000,-8.6341438096,-7.2850042978,2.3666664657,0.4443608276,1.5566591599,-3.0874874468,-372,-523,-194
-0.4820000000,4.2330000000,-0.6300000000,-8.1855941919,-7.3722707604,4.3947390565,0.4066617157,1.4400711658,3.1154127148,-391,-513,-211
-0.5050000000,4.3080000000,-0.7490000000,-7.5607663196,-7.0319315563,6.6165431943,0.3405137371,1.3369222070,3.0490902032,-413,-495,-225
-0.5560000000,4.3030000000,-0.9490000000,-6.8015480950,-6.4856435004,8.7493355402,0.2492330172,1.2510520078,3.0037116427,-451,-466,-232
-0.8800000000,4.0160000000,-1.5050000000,-5.8363810187,-5.7962384459,10.5574966453,0.1378810109,1.1821115024,2.9792770332,-493,-425,-237
-0.8800000000,4.0160000000,-1.5050000000,-4.5640359940,-4.7909287967,11.8123883775,0.0141371669,1.1288789602,2.9757863747,-525,-385,-230
-1.1320000000,3.7470000000,-1.8220000000,-3.0997047515,-3.4382986264,12.4249989449,-0.1125737368,1.0887363874,2.9932396672,-563,-336,-219
-1.3470000000,3.3890000000,-2.0900000000,-1.6458454846,-2.4678955623,12.3586764334,-0.2357939819,1.0583676584,3.0264009230,-594,-274,-210
-1.4280000000,2.4490000000,-2.0540000000,-0.0383972435,-1.8832102629,11.9450334006,-0.3520329101,1.0360274440,3.0700341543,-612,-218,-198
-1.4300000000,2.0210000000,-1.7410000000,2.0751964806,-1.7243853010,11.5732782700,-0.4618141201,1.0250318697,3.1206487026,-631,-154,-185
-1.4050000000,1.6690000000,-1.3620000000,4.5256387504,-1.5899949486,11.0688781161,-0.5675810727,1.0314895879,-3.1101767271,-637,-112,-180
-1.3170000000,1.3680000000,-0.9990000000,6.9097585086,-1.6126842288,10.3358398303,-0.6682865706,1.0588912572,-3.0595621787,-639,-62,-173
-1.1310000000,1.0590000000,-0.6340000000,8.8034407471,-2.1816615650,9.3654367662,-0.7641051465,1.1105530030,-3.0194196060,-631,-16,-163
-0.9060000000,0.7590000000,-0.2620000000,10.1525802589,-3.1450833121,8.2327180817,-0.8552113335,1.1917108133,-3.0019663134,-620,22,-162
-0.7110000000,0.5020000000,0.0750000000,11.1927964930,-4.3947390565,7.1331606529,-0.9400343351,1.3114403999,-3.0194196060,-613,64,-153
-0.5620000000,0.2870000000,0.3320000000,12.0776784238,-5.6025068989,6.0196405901,-1.0143853613,1.4840534630,-3.0857421175,-604,87,-153
-0.4380000000,0.1020000000,0.4790000000,12.7601021613,-6.5380033780,4.8031461015,-1.0669197717,1.7114698645,3.0752701420,-592,106,-151
-0.3340000000,-0.0450000000,0.5020000000,13.1370932798,-7.0179689223,3.5238197598,-1.0890854532,1.9837412278,2.9129545216,-584,127,-149
-0.2450000000,-0.1470000000,0.4190000000,13.0742614267,-7.1610859209,2.1851522235,-1.0768681485,2.2574088545,2.7523842304,-580,134,-146
-0.1950000000,-0.2110000000,0.2770000000,12.6222211504,-7.0685834706,0.9581857593,-1.0369001086,2.4944245670,2.6267205243,-575,144,-148
-0.1930000000,-0.2520000000,0.1130000000,12.0846597408,-6.7928214488,-0.3054326191,-0.9798278421,2.6813493298,2.5534166957,-572,137,-154
-0.2250000000,-0.2700000000,-0.0450000000,11.3428948087,-6.5083327807,-1.5166911200,-0.9154251927,2.8228955322,2.5237460984,-577,132,-153
-0.2700000000,-0.2310000000,-0.2010000000,10.4318329392,-6.3617251235,-2.7872908154,-0.8480554835,2.9284879519,2.5289820861,-582,123,-150
-0.3080000000,-0.1190000000,-0.3740000000,9.2886422791,-6.1261056745,-4.1277036810,-0.7806857744,3.0038861756,2.5603980127,-590,107,-146
-0.3180000000,0.0330000000,-0.5430000000,8.0354958762,-5.6356681547,-5.3791047546,-0.7166321909,3.0539771251,2.6162485487,-601,86,-134
-0.3040000000,0.1870000000,-0.6580000000,6.7230082787,-4.8747046008,-6.4263023058,-0.6595599243,3.0836477224,2.6860617188,-609,62,-127
-0.2800000000,0.3230000000,-0.6830000000,5.3354715233,-4.0526545231,-7.2658056761,-0.6113888370,3.0960395601,2.7680921937,-616,31,-113
-0.2590000000,0.4350000000,-0.6010000000,4.0718531449,-3.3265975543,-7.8400190000,-0.5707226654,3.0941196979,2.8571039855,-621,0,-103
-0.2480000000,0.5100000000,-0.4300000000,3.0054569719,-2.6232298657,-7.9709186939,-0.5366887450,3.0819023932,2.9478611066,-628,-36,-93
-0.2440000000,0.5590000000,-0.2190000000,2.0367992371,-2.1327923459,-7.7161006231,-0.5075417465,3.0632273702,3.0368728985,-633,-77,-82
-0.2410000000,0.5900000000,-0.0170000000,1.1815879036,-2.0437805541,-7.3722707604,-0.4803146101,3.0401890240,3.1189033733,-628,-106,-67
-0.2720000000,0.6240000000,0.1320000000,0.5218534463,-2.3561944902,-7.0668381413,-0.4508185458,3.0140090853,-3.0839967883,-626,-139,-59
-0.3470000000,0.6860000000,0.2000000000,-0.2024581932,-2.9356438019,-6.8888145576,-0.4152138290,2.9859092843,-3.0124382889,-620,-172,-49
-0.4040000000,0.7860000000,0.1780000000,-1.1850785621,-3.3999013829,-7.0092422760,-0.3722787295,2.9536206932,-2.9443704481,-610,-208,-36
-0.3840000000,0.9180000000,0.0810000000,-2.3457225147,-3.3719761149,-7.4193946502,-0.3239331092,2.9136526533,-2.8780479365,-595,-244,-22
-0.2970000000,1.0800000000,-0.0460000000,-3.5499996986,-2.9077185338,-7.8504909755,-0.2741912255,2.8646089013,-2.8082347665,-583,-272,-13
-0.1870000000,1.2740000000,-0.1470000000,-4.7019170049,-2.3858650875,-8.0948370707,-0.2247984077,2.8064894372,-2.7384215964,-566,-311,-12
-0.0780000000,1.4700000000,-0.1710000000,-5.5693456431,-2.0176006153,-8.0913464122,-0.1752310569,2.7415631890,-2.6686084263,-541,-349,-19
0.0020000000,1.6460000000,-0.1230000000,-6.1418136378,-1.8587756534,-7.7597338544,-0.1242674427,2.6734953482,-2.6040312440,-518,-385,-24
0.0230000000,1.7940000000,-0.0380000000,-6.5449846950,-2.0717058221,-7.1209433481,-0.0715584993,2.6047293757,-2.5481807079,-484,-424,-45
-0.0190000000,1.9230000000,0.0610000000,-6.7945667780,-2.6947883651,-6.3233278800,-0.0157079633,2.5359634031,-2.5028021474,-464,-451,-59
-0.1030000000,2.0540000000,0.1640000000,-6.7648961807,-3.5936329299,-5.6217055207,0.0445058959,2.4684191611,-2.4766222086,-438,-471,-68
-0.2100000000,2.2020000000,0.2510000000,-6.6776297181,-4.6827183831,-5.0841441111,0.1101302758,2.4024457154,-2.4626595746,-415,-492,-90
-0.3350000000,2.4040000000,0.2950000000,-6.6514497794,-5.7665678486,-4.6705010783,0.1811651764,2.3355996050,-2.4644049038,-390,-507,-105
-0.4460000000,2.6540000000,0.2930000000,-6.6933376814,-6.6950830107,-4.1730822415,0.2555162025,2.2654373691,-2.4801128671,-364,-523,-123
-0.5240000000,2.9130000000,0.2450000000,-6.7945667780,-7.3635441142,-3.3527774931,0.3286454982,2.1884683491,-2.5150194521,-349,-533,-134
-0.5650000000,3.1330000000,0.1370000000,-6.8591439603,-7.6654860748,-2.1851522235,0.3932226805,2.1020745511,-2.5673793297,-334,-543,-150
-0.5800000000,3.2910000000,-0.0260000000,-6.8347093508,-7.7352992448,-0.8639379797,0.4431390971,2.0066050410,-2.6337018413,-329,-545,-168
-0.5920000000,3.3770000000,-0.2190000000,-6.6968283399,-7.7544978666,0.3752457892,0.4747295565,1.9039796810,-2.7122416576,-328,-546,-181
-0.6260000000,3.4080000000,-0.4130000000,-6.3599797943,-7.8417643292,1.4398966329,0.4879940589,1.7980381954,-2.7977627909,-330,-542,-202
-0.6870000000,3.3990000000,-0.5830000000,-5.7211892880,-7.9203041456,2.3928464045,0.4832816699,1.6943656378,-2.8902652413,-337,-537,-207
-0.7440000000,3.3580000000,-0.7110000000,-4.9357911246,-7.8853975605,3.3667401271,0.4609414555,1.5994197265,-2.9810223624,-356,-528,-215
-0.7650000000,3.3130000000,-0.7780000000,-4.3266712157,-7.6305794897,4.4383722878,0.4216715473,1.5165165871,-3.0665434958,-379,-516,-218
-0.7280000000,3.3040000000,-0.8080000000,-3.9479347680,-6.9551370692,5.7124626418,0.3654719454,1.4465288841,-3.1398473243,-406,-500,-216
-0.6530000000,3.3580000000,-0.8380000000,-3.7472219040,-6.1906828568,7.1855205305,0.2925171826,1.3889330187,3.0839967883,-438,-479,-219
-0.5840000000,3.4280000000,-0.8850000000,-3.3423055176,-5.3616514621,8.7318822477,0.2038544566,1.3426817936,3.0403635570,-465,-459,-212
-0.7340000000,3.4000000000,-1.0800000000,-2.8658306318,-4.5012041409,10.2817346235,0.1003564320,1.3074261427,3.0159289474,-499,-422,-203
-0.7340000000,3.4000000000,-1.0800000000,-2.3876104167,-3.5883969421,11.6343647938,-0.0153588974,1.2803735393,3.0072023012,-532,-380,-200
-0.9790000000,3.2850000000,-1.2300000000,-1.7732545200,-2.8204520712,12.6745810280,-0.1406735377,1.2585569236,3.0124382889,-566,-330,-188
-1.2870000000,3.0810000000,-1.3610000000,-1.0105456369,-2.5481807079,13.1859624988,-0.2713986987,1.2407545652,3.0281462522,-603,-264,-175
-1.8160000000,2.4210000000,-1.4380000000,0.0820304748,-2.6616271093,13.3762033873,-0.4052654523,1.2283627276,3.0490902032,-617,-214,-163
-1.8740000000,1.9560000000,-1.4310000000,1.6807520697,-2.6808257311,13.0358641831,-0.5389576730,1.2259192666,3.0717794835,-630,-147,-147
-1.7190000000,1.4460000000,-1.3880000000,3.7105699897,-2.6371924998,12.1544729109,-0.6672393730,1.2397073677,3.0927234345,-633,-89,-131
-1.4630000000,0.9810000000,-1.2840000000,6.0266219071,-2.7750735107,10.8245320209,-0.7853981634,1.2779300783,3.1066860685,-631,-35,-116
-1.1940000000,0.5930000000,-1.0890000000,8.2728606545,-3.2637657012,9.1943944995,-0.8904669844,1.3517575057,3.1014500808,-624,27,-109
-0.9650000000,0.2730000000,-0.8040000000,10.1630522344,-4.0125119503,7.4298666257,-0.9789551774,1.4730578887,3.0647981665,-615,59,-108
-0.7920000000,0.0330000000,-0.4740000000,11.5331356972,-4.8694686131,5.6688294105,-1.0456267549,1.6502088078,2.9827676917,-599,96,-103
-0.6770000000,-0.1170000000,-0.1650000000,12.3534404456,-5.6932640200,3.9776053653,-1.0835003996,1.8790214727,2.8588493148,-586,123,-107
-0.6050000000,-0.2090000000,0.0590000000,12.5576439681,-6.1871921983,2.3719024535,-1.0878637228,2.1319196813,2.7139869869,-576,138,-108
-0.5250000000,-0.2670000000,0.1740000000,12.3813657136,-6.5030967929,0.8150687607,-1.0611601852,2.3666664657,2.5900686100,-569,156,-116
-0.4550000000,-0.2810000000,0.1800000000,12.1178209966,-6.7107909739,-0.6510078110,-1.0107201698,2.5607470785,2.5062928059,-566,158,-115
-0.4300000000,-0.2510000000,0.1040000000,11.7896990972,-6.7107909739,-1.9076448724,-0.9461429875,2.7125907234,2.4678955623,-564,153,-117
-0.4340000000,-0.2030000000,-0.0090000000,11.2748269679,-6.5606926582,-2.9897490087,-0.8756316857,2.8302259150,2.4644049038,-571,142,-121
-0.4480000000,-0.1430000000,-0.1280000000,10.5522606576,-6.4297929643,-3.9618974020,-0.8042477193,2.9218557008,2.4905848426,-577,134,-123
-0.4670000000,-0.0390000000,-0.2560000000,9.4509578995,-6.2552600391,-4.8851765763,-0.7337364175,2.9923670025,2.5342180739,-588,112,-117
-0.4590000000,0.1080000000,-0.3920000000,7.9115774993,-5.7002453370,-5.8782689207,-0.6675884389,3.0419343533,2.5935592685,-593,98,-113
-0.3920000000,0.2600000000,-0.4990000000,6.4193209888,-4.9584804049,-6.9219758134,-0.6089453760,3.0705577530,2.6668630970,-607,73,-102
-0.3040000000,0.3980000000,-0.5260000000,5.1626839274,-4.2184608021,-7.7091193061,-0.5581562948,3.0827750578,2.7506389011,-612,38,-88
-0.2460000000,0.5140000000,-0.4480000000,4.1608649368,-3.5971235884,-8.1053090463,-0.5143485306,3.0839967883,2.8396506930,-626,10,-77
-0.2190000000,0.5890000000,-0.2880000000,3.2218777992,-3.0927234345,-7.9412480966,-0.4763003529,3.0791098664,2.9286624848,-626,-33,-63
-0.1980000000,0.6230000000,-0.0920000000,2.3143065881,-2.9949849964,-7.5398223686,-0.4410447020,3.0698596213,3.0141836182,-630,-62,-55
-0.2080000000,0.6390000000,0.0740000000,1.5585790220,-3.2410764210,-7.1087260434,-0.4047418535,3.0574677836,3.0909781053,-629,-96,-44
-0.2810000000,0.6610000000,0.1660000000,0.8377580410,-3.6651914292,-6.7177722909,-0.3644247478,3.0431560838,-3.1189033733,-625,-126,-27
-0.3650000000,0.7160000000,0.1710000000,-0.1815142422,-4.1207223640,-6.5833819385,-0.3188716543,3.0255282583,-3.0543261910,-613,-153,-10
-0.3820000000,0.8370000000,0.0910000000,-1.6231562044,-4.1765729000,-6.8207467168,-0.2687807048,2.9989992537,-2.9897490087,-600,-193,12
-0.3160000000,1.0110000000,-0.0340000000,-3.1555552876,-3.6878807095,-7.1471232869,-0.2181661565,2.9602529443,-2.9269171556,-588,-221,23
-0.2020000000,1.1960000000,-0.1550000000,-4.5954519205,-2.9496064359,-7.2902402856,-0.1705186679,2.9094638631,-2.8605946440,-575,-255,32
-0.0900000000,1.3890000000,-0.2120000000,-5.8014744336,-2.3649211365,-7.1994831645,-0.1261873049,2.8485518722,-2.7977627909,-552,-292,35
-0.0010000000,1.5740000000,-0.1730000000,-6.7352255834,-2.1258110289,-6.9568823984,-0.0823795407,2.7799604326,-2.7366762671,-534,-331,29
0.0340000000,1.7400000000,-0.0670000000,-7.4665185400,-2.2741640153,-6.4996061344,-0.0363028484,2.7059584723,-2.6825710603,-505,-374,20
-0.0230000000,1.9090000000,0.0590000000,-7.9656827061,-2.8518679978,-5.8817595792,0.0139626340,2.6284658535,-2.6389378290,-487,-403,7
-0.1620000000,2.0760000000,0.1760000000,-8.1786128748,-3.7192966360,-5.2848569750,0.0706858347,2.5490533725,-2.6092672317,-462,-435,-11
-0.3180000000,2.2640000000,0.2600000000,-8.3234752028,-4.6739917368,-4.9148471736,0.1342158195,2.4682446282,-2.5918139392,-440,-458,-29
-0.4630000000,2.5020000000,0.2950000000,-8.3915430436,-5.5431657043,-4.6687557491,0.2036799237,2.3853414887,-2.5918139392,-414,-484,-47
-0.5950000000,2.7820000000,0.2910000000,-8.4910268110,-6.3844144038,-4.2778019966,0.2771582852,2.2984240920,-2.6022859147,-389,-504,-70
-0.7220000000,3.0730000000,0.2480000000,-8.6533424314,-7.1418872992,-3.4889131747,0.3501130480,2.2038272465,-2.6319565120,-370,-517,-89
-0.8220000000,3.3280000000,0.1490000000,-8.6952303334,-7.6427967945,-2.4766222086,0.4159119608,2.0989329584,-2.6790804018,-356,-533,-110
-0.8650000000,3.5340000000,-0.0050000000,-8.5590946518,-7.8906335483,-1.3805554383,0.4687954371,1.9839157607,-2.7471482426,-341,-539,-129
-0.8570000000,3.7020000000,-0.1890000000,-8.2780966422,-8.0250239007,-0.2495820830,0.5042256209,1.8617427131,-2.8274333882,-334,-543,-155
-0.8430000000,3.8330000000,-0.3820000000,-7.8470003170,-8.1367249728,0.7941248097,0.5202826500,1.7364280728,-2.9181905093,-331,-544,-181
-0.8640000000,3.9020000000,-0.5560000000,-7.1610859209,-8.3601271171,1.9216075064,0.5159193269,1.6133823605,-3.0141836182,-335,-543,-195
-0.9150000000,3.9040000000,-0.6840000000,-6.4804075127,-8.3112578980,3.0316369107,0.4904375198,1.4992378275,-3.1084313978,-352,-535,-212
-0.9290000000,3.8530000000,-0.8060000000,-5.8712876037,-7.6724673918,4.2376594238,0.4454080251,1.3988813955,3.0874874468,-370,-522,-223
-0.8600000000,3.8090000000,-0.9500000000,-5.2988196091,-6.5798912800,5.5937802526,0.3830997708,1.3165018548,3.0229102645,-394,-506,-227
-0.7240000000,3.8060000000,-1.0970000000,-4.9305551369,-5.4401912785,7.2727869931,0.3054326191,1.2507029420,2.9792770332,-426,-486,-234
-0.6050000000,3.8230000000,-1.2280000000,-4.4069563613,-4.4279003123,8.9640110382,0.2131047017,1.1983430644,2.9618237406,-426,-486,-234
-0.5920000000,3.7930000000,-1.3420000000,-3.7507125625,-3.4103733584,10.5819312548,0.1085594795,1.1571532941,2.9618237406,-493,-426,-235
-0.7000000000,3.7100000000,-1.4540000000,-2.9059732046,-2.5028021474,11.8961641816,-0.0052359878,1.1241665712,2.9827676917,-526,-384,-232
-1.2160000000,3.3370000000,-1.5340000000,-1.8081611051,-1.9739673840,12.8997285015,-0.1256637061,1.0974630337,3.0176742767,-564,-331,-229
-1.2160000000,3.3370000000,-1.5340000000,-0.7138396641,-1.9600047500,13.8648955778,-0.2523746098,1.0756464180,3.0630528373,-600,-258,-218
-1.5850000000,3.0040000000,-1.4870000000,0.7400196028,-2.2410027596,14.4705248283,-0.3865904293,1.0578440596,3.1154127148,-619,-208,-204
-1.8590000000,2.5480000000,-1.4160000000,2.8745572780,-2.3911010752,14.2139614282,-0.5230751768,1.0492919463,-3.1084313978,-629,-145,-195
-1.7720000000,1.4770000000,-1.2400000000,5.1504666226,-2.4766222086,13.3308248267,-0.6551966012,1.0564477962,-3.0508355325,-628,-16,-165
-1.5290000000,1.0340000000,-1.0600000000,7.2570790298,-2.8169614127,12.0375358510,-0.7794640439,1.0838494655,-3.0002209842,-628,-16,-165
-1.2780000000,0.6920000000,-0.7930000000,9.1036373784,-3.4697145530,10.4039076711,-0.8943067087,1.1398745345,-2.9653143991,-615,49,-157
-1.0670000000,0.4370000000,-0.4680000000,10.6534897542,-4.3772857640,8.6271624926,-0.9974556675,1.2379620384,-2.9653143991,-603,83,-156
-0.9020000000,0.2520000000,-0.1410000000,11.7652644877,-5.3843407424,6.7753681562,-1.0848966630,1.3959143357,-3.0194196060,-575,139,-159
-0.7670000000,0.1100000000,0.1250000000,12.4267442742,-6.3128559045,4.9497537587,-1.1473794503,1.6280431263,3.1381019951,-575,139,-159
-0.6530000000,0.0000000000,0.2810000000,12.7217049178,-6.9865529957,3.2183871407,-1.1747811195,1.9250981649,2.9530970944,-567,159,-163
-0.5640000000,-0.0720000000,0.3140000000,12.7618474906,-7.3670347727,1.6772614112,-1.1622147489,2.2258183951,2.7646015352,-558,166,-169
-0.5060000000,-0.1100000000,0.2520000000,12.6309477967,-7.3495814801,0.3071779484,-1.1175343201,2.4823817951,2.6214845365,-560,159,-179
-0.4650000000,-0.1170000000,0.1430000000,12.2906085925,-7.1488686162,-0.9110618695,-1.0550515328,2.6764624079,2.5429447202,-560,159,-179
-0.4260000000,-0.0860000000,0.0230000000,11.7059232931,-6.9237211427,-2.0664698344,-0.9847147640,2.8190558078,2.5167647814,-570,149,-180
-0.3900000000,-0.0070000000,-0.0800000000,10.8140600454,-6.7369709127,-3.1869712141,-0.9122836000,2.9232519642,2.5289820861,-573,136,-179
-0.3520000000,0.1080000000,-0.1580000000,9.6010562152,-6.4332836229,-4.3214352279,-0.8407251007,2.9967303257,2.5673793297,-598,93,-166
-0.3010000000,0.2220000000,-0.2190000000,8.1890848504,-5.8660516160,-5.3948127179,-0.7735299245,3.0443778143,2.6249751950,-598,93,-166
-0.2460000000,0.3290000000,-0.2550000000,6.7247536079,-4.9951323192,-6.3285638677,-0.7140141970,3.0703832201,2.6982790236,-607,66,-154
-0.2010000000,0.4340000000,-0.2500000000,5.2220251220,-3.8833575857,-6.9830623372,-0.6647959121,3.0787608005,2.7785641692,-616,35,-141
-0.1640000000,0.5160000000,-0.1760000000,3.8240163911,-2.8256880590,-7.3234015414,-0.6263986685,3.0724776152,2.8658306318,-626,1,-129
-0.1390000000,0.5570000000,-0.0410000000,2.7192229746,-2.1135937242,-7.4630278815,-0.5962044725,3.0551988556,2.9530970944,-628,-38,-122
-0.1500000000,0.5790000000,0.1040000000,1.8238690683,-1.8971728969,-7.4822265033,-0.5691518691,3.0304151802,3.0403635570,-629,-64,-112
-0.2090000000,0.6120000000,0.2210000000,0.9669124056,-2.0559978588,-7.3879787237,-0.5407030023,3.0005700500,3.1241393611,-632,-101,-107
-0.2920000000,0.6730000000,0.2820000000,0.0122173048,-2.3893557460,-7.2867496271,-0.5073672136,2.9661870638,-3.0770154713,-620,-168,-86
-0.3620000000,0.7620000000,0.2880000000,-1.0838494655,-2.7803094984,-7.3024575903,-0.4682718383,2.9262190239,-3.0019663134,-620,-168,-86
-0.3820000000,0.8900000000,0.2500000000,-2.3474678439,-3.0962140930,-7.5886915877,-0.4221951461,2.8787460682,-2.9304078141,-614,-215,-73
-0.3370000000,1.0600000000,0.1780000000,-3.5447637108,-3.0717794835,-8.1541782653,-0.3700098014,2.8221974005,-2.8588493148,-603,-241,-63
-0.2710000000,1.2660000000,0.0850000000,-4.4383722878,-2.7070056698,-8.6987209919,-0.3136356666,2.7579692840,-2.7855454862,-567,-321,-59
-0.2160000000,1.4830000000,0.0020000000,-5.0108402825,-2.3055799419,-9.0861840859,-0.2548180708,2.6900759761,-2.7122416576,-567,-321,-59
-0.1640000000,1.6940000000,-0.0170000000,-5.3860860717,-2.2794000031,-9.3340208397,-0.1919862177,2.6220081353,-2.6389378290,-539,-360,-65
-0.1360000000,1.8870000000,0.0470000000,-5.6618480935,-2.7593655474,-9.2432637186,-0.1221730476,2.5563837554,-2.5726153174,-505,-408,-71
-0.1610000000,2.0770000000,0.1760000000,-5.9079395180,-3.6459928074,-8.6899943457,-0.0446804289,2.4940755011,-2.5167647814,-444,-466,-92
-0.2270000000,2.2810000000,0.3200000000,-6.0562925044,-4.7071529926,-7.8033670857,0.0390953752,2.4340361748,-2.4801128671,-444,-466,-92
-0.3150000000,2.5190000000,0.4260000000,-6.1191243575,-5.8189277261,-6.6706484011,0.1265363708,2.3746949803,-2.4609142453,-411,-494,-101
-0.4000000000,2.7770000000,0.4630000000,-6.1243603452,-6.9184851549,-5.3424528404,0.2139773663,2.3129103247,-2.4644049038,-387,-513,-112
-0.4720000000,3.0290000000,0.4290000000,-6.0720004677,-7.9063415115,-3.8676496224,0.2974041045,2.2451915498,-2.4905848426,-342,-539,-133
-0.5250000000,3.2410000000,0.3300000000,-5.9515727493,-8.6393797974,-2.4190263433,0.3719296636,2.1683970627,-2.5411993909,-342,-539,-133
-0.5590000000,3.4220000000,0.1920000000,-5.8730329330,-9.1542519267,-1.0541788682,0.4340633850,2.0811306001,-2.6127578902,-330,-544,-146
-0.6060000000,3.5750000000,0.0270000000,-5.8625609574,-9.4090699975,0.3769911184,0.4789183467,1.9826940303,-2.7035150113,-323,-547,-156
-0.6750000000,3.6750000000,-0.1630000000,-5.8625609574,-9.4090699975,1.7924531418,0.5023057587,1.8748326825,-2.8064894372,-327,-548,-167
