accx,accy,accz,gyrx,gyry,gyrz,anglex,angley,anglez,magx,magy,magz
-0.7090000000,3.0040000000,-3.2920000000,-0.2757620218,4.0735984742,-3.9182641707,0.2731440279,1.5357152088,2.5621433419,-353,-469,81
-0.5890000000,3.4900000000,-3.0300000000,0.0191986218,5.0440015383,-2.4609142453,0.3068288825,1.5475834477,2.6092672317,-350,-471,73
-0.5670000000,3.7920000000,-2.6920000000,0.2897246558,5.9707713711,-1.3107422682,0.3267256360,1.5669566024,2.6651177678,-360,-473,59
-0.6250000000,3.9220000000,-2.2600000000,0.6021385919,6.5606926582,-0.3298672286,0.3347541505,1.5927874754,2.7314402794,-370,-474,47
-0.7500000000,3.9100000000,-1.7400000000,0.8831366015,6.8608892896,0.5497787144,0.3316125579,1.6233307373,2.8029987787,-387,-469,32
-0.9120000000,3.7950000000,-1.1610000000,1.1274826968,6.8608892896,1.4224433404,0.3174753909,1.6561429272,2.8745572780,-401,-466,21
-1.0830000000,3.6050000000,-0.5630000000,1.2234758056,6.7893307903,2.2444934181,0.2926917156,1.6889551172,2.9426251189,-423,-455,7
-1.2470000000,3.3500000000,0.0520000000,1.0960667703,6.6654124134,2.8553586563,0.2584832622,1.7188002474,3.0089476304,-441,-447,-11
-1.3810000000,3.0490000000,0.7040000000,0.8429940287,6.1941735153,3.1817352264,0.2183406894,1.7428857910,3.0700341543,-462,-438,-26
-1.4580000000,2.7340000000,1.3830000000,0.5550147021,5.4157566689,3.3824480904,0.1757546557,1.7605136165,3.1223940318,-483,-423,-48
-1.4710000000,2.4220000000,2.0680000000,0.2356194490,4.2376594238,3.6686820877,0.1317723585,1.7711601249,-3.1171580441,-493,-412,-60
-1.4140000000,2.1250000000,2.7050000000,-0.1204277184,2.7611108767,4.0142572796,0.0872664626,1.7749998493,-3.0892327760,-509,-398,-70
-1.3280000000,1.8300000000,3.2280000000,-0.5375614096,1.1309733553,4.4279003123,0.0422369679,1.7727309213,-3.0770154713,-522,-381,-76
-1.2170000000,1.5240000000,3.5690000000,-1.0367255757,-0.4153883620,4.8432886743,-0.0036651914,1.7650514725,-3.0822514590,-537,-366,-76
-1.1120000000,1.1940000000,3.6900000000,-1.6004669241,-1.7592918860,5.1277773424,-0.0506145483,1.7528341678,-3.1031954100,-551,-347,-77
-1.0610000000,0.8280000000,3.6090000000,-2.0629791759,-3.0176742767,5.2499503900,-0.0977384381,1.7369516716,-3.1346113366,-562,-330,-68
-1.0860000000,0.4270000000,3.3660000000,-2.3038346126,-4.2743113381,5.2307517682,-0.1439896633,1.7203710437,3.1031954100,-567,-311,-53
-1.1660000000,0.0100000000,2.9860000000,-2.2689280276,-5.3878314009,4.9811696852,-0.1879719604,1.7065829426,3.0473448740,-574,-290,-33
-1.2780000000,-0.4010000000,2.4880000000,-2.0909044439,-6.2290801004,4.4505895926,-0.2275909345,1.6982053622,2.9827676917,-576,-280,-10
-1.4110000000,-0.7950000000,1.8950000000,-1.8570303241,-6.7980574365,3.6704274169,-0.2602285915,1.6957619012,2.9112091923,-576,-259,18
-1.5190000000,-1.1530000000,1.2390000000,-1.6563174601,-6.9708450325,2.5970499270,-0.2834414705,1.6983798951,2.8361600345,-572,-255,39
-1.5570000000,-1.4590000000,0.5530000000,-1.4590952547,-6.7387162420,1.1222467090,-0.2939134460,1.7037904158,2.7611108767,-559,-251,67
-1.5310000000,-1.6880000000,-0.1350000000,-1.2775810125,-6.2657320147,-0.7923794804,-0.2879793266,1.7097245353,2.6930430358,-546,-254,89
-1.4450000000,-1.8190000000,-0.8150000000,-1.1047934165,-5.5710909724,-2.9269171556,-0.2623229866,1.7137387925,2.6354471705,-528,-266,111
-1.3460000000,-1.8340000000,-1.4510000000,-1.0559241975,-4.8939032226,-4.7752208335,-0.2172934919,1.7146114572,2.5865779515,-500,-290,130
-1.2420000000,-1.6620000000,-2.0250000000,-1.3473941825,-4.1329396687,-6.1487949548,-0.1570796327,1.7102481340,2.5481807079,-485,-308,139
-1.1340000000,-1.2500000000,-2.5480000000,-1.9512781037,-3.0403635570,-7.0424035318,-0.0869173967,1.6976817634,2.5220007691,-457,-334,146
-1.0280000000,-0.6090000000,-3.0130000000,-2.5638886712,-1.5550883635,-7.5450583564,-0.0116937060,1.6762142136,2.5062928059,-434,-363,141
-0.9120000000,0.1730000000,-3.3800000000,-2.9321531434,0.0366519143,-7.6166168557,0.0645771823,1.6488125444,2.5045474766,-411,-391,135
-0.8000000000,0.9920000000,-3.5920000000,-2.9810223624,1.4398966329,-7.0999993971,0.1382300768,1.6201891446,2.5167647814,-385,-421,124
-0.7230000000,1.7640000000,-3.6350000000,-2.7523842304,2.6860617188,-6.0580378337,0.2040289896,1.5952309363,2.5394540617,-372,-435,108
-0.7080000000,2.4470000000,-3.5490000000,-2.3352505392,3.8920842319,-4.7979101137,0.2584832622,1.5774285780,2.5726153174,-361,-452,92
-0.7500000000,3.0250000000,-3.3850000000,-1.7802358370,5.1295226716,-3.5028758088,0.3003711643,1.5694000634,2.6197392072,-356,-470,76
-0.8510000000,3.4860000000,-3.1570000000,-1.2112585009,6.2343160881,-2.2636920398,0.3296926957,1.5727161890,2.6790804018,-360,-476,57
-1.0170000000,3.8250000000,-2.8320000000,-0.7452555906,7.1314153236,-1.1065387458,0.3466223894,1.5861552242,2.7506389011,-372,-481,35
-1.2050000000,4.0550000000,-2.3870000000,-0.3368485456,7.7719511591,0.0872664626,0.3504621138,1.6077973069,2.8291787175,-382,-484,16
-1.3980000000,4.1670000000,-1.8030000000,0.0959931089,7.9185588163,1.3194689145,0.3401646712,1.6345008445,2.9129545216,-400,-478,-6
-1.5850000000,4.1260000000,-1.0910000000,0.5724679947,7.5502943441,2.5394540617,0.3153809958,1.6636478430,2.9932396672,-421,-471,-27
-1.7440000000,3.9290000000,-0.2970000000,0.8168140899,6.8731065944,3.5430183815,0.2776818840,1.6919221769,3.0647981665,-440,-461,-46
-1.8410000000,3.6160000000,0.4930000000,0.6195918845,6.2395520759,4.1591196075,0.2307325271,1.7153095889,3.1276300196,-461,-447,-65
-1.8550000000,3.2360000000,1.2140000000,0.2268928028,5.5379297166,4.5588000062,0.1788962483,1.7304939534,-3.1014500808,-478,-432,-78
-1.8040000000,2.8100000000,1.8890000000,0.0122173048,4.4924774946,4.8258353818,0.1242674427,1.7381734021,-3.0578168495,-492,-419,-93
-1.6800000000,2.3730000000,2.5320000000,-0.0191986218,3.1974431897,4.8939032226,0.0698131701,1.7411404618,-3.0264009230,-515,-399,-106
-1.4110000000,1.5640000000,3.6740000000,0.0488692191,1.6144295581,4.9759336974,0.0171042267,1.7420131264,-3.0106929597,-531,-383,-114
-1.4110000000,1.5640000000,3.6740000000,-0.0331612558,-0.1151917306,5.1173053668,-0.0336848546,1.7423621923,-3.0106929597,-546,-362,-114
-1.2910000000,1.2100000000,4.0920000000,-0.5585053606,-1.9006635554,5.2551863778,-0.0830776724,1.7411404618,-3.0281462522,-554,-345,-106
-1.1820000000,0.8940000000,4.3180000000,-1.4189526819,-3.5918876006,5.4663712172,-0.1310742268,1.7357299411,-3.0647981665,-566,-324,-100
-1.1910000000,0.2380000000,4.0530000000,-2.4207716725,-5.1940998539,5.8520889819,-0.1797689130,1.7252579656,-3.1171580441,-577,-302,-77
-1.3350000000,-0.1540000000,3.5900000000,-3.3649947978,-6.6863563644,6.3146012337,-0.2310815930,1.7107717328,3.0962140930,-583,-275,-52
-1.5700000000,-0.5720000000,2.9350000000,-3.8554323177,-7.8138390612,6.2727133317,-0.2844886681,1.6955873683,3.0141836182,-592,-248,-22
-1.8500000000,-1.0340000000,2.1270000000,-3.5883969421,-8.5835292613,5.5466563628,-0.3342305518,1.6859880574,2.9216811678,-592,-232,4
-2.0690000000,-1.5070000000,1.2110000000,-3.1398473243,-8.9011791852,4.0805797912,-0.3733259270,1.6868607221,2.8221974005,-582,-220,37
-2.1200000000,-1.9550000000,0.1960000000,-3.0787608005,-8.3810710681,1.5166911200,-0.3928736146,1.6926203086,2.7244589624,-571,-218,72
-2.0550000000,-2.3550000000,-0.8580000000,-3.0839967883,-7.1628312502,-1.6563174601,-0.3843215013,1.6938420391,2.6406831583,-550,-228,103
-1.9530000000,-2.5880000000,-1.8080000000,-2.9897490087,-5.8032197629,-4.4820055191,-0.3467969224,1.6872097879,2.5743606467,-525,-249,124
-1.8330000000,-2.4940000000,-2.5690000000,-3.1136673856,-4.4994588116,-6.5065874514,-0.2869321290,1.6721999563,2.5254914276,-506,-275,131
-1.7240000000,-2.0120000000,-3.1570000000,-3.3248522250,-3.0211649352,-7.9150681578,-0.2120575041,1.6484634785,2.4940755011,-478,-313,135
-1.6720000000,-1.1870000000,-3.6010000000,-3.4173546754,-1.5306537540,-8.9238684654,-0.1268854366,1.6179202166,2.4748768793,-452,-346,131
-1.6390000000,-0.1370000000,-3.9050000000,-3.3807027611,0.2408554368,-9.5486963377,-0.0343829863,1.5844098950,2.4696408916,-427,-380,127
-1.5410000000,0.9980000000,-4.0360000000,-3.3178709080,1.9181168479,-9.3863807172,0.0610865238,1.5510741062,2.4801128671,-398,-420,108
-1.3970000000,2.0980000000,-3.9660000000,-3.2620203720,3.2882003108,-8.2292274232,0.1511455132,1.5208799102,2.5028021474,-382,-444,93
-1.2440000000,3.0460000000,-3.7290000000,-3.0508355325,4.3895030688,-6.4943701467,0.2279400003,1.4953981031,2.5359634031,-367,-466,71
-1.0820000000,3.7930000000,-3.4090000000,-2.5202554399,5.5309483996,-4.5221480919,0.2879793266,1.4788174752,2.5830872930,-356,-483,58
-1.0010000000,4.3370000000,-3.0300000000,-2.0106192983,6.5694193045,-2.5830872930,0.3296926957,1.4742796192,2.6424284875,-353,-493,31
-1.0430000000,4.6760000000,-2.5520000000,-1.5777776438,7.4036866870,-0.8011061267,0.3539527723,1.4802137386,2.7139869869,-359,-501,5
-1.1740000000,4.8180000000,-1.9500000000,-0.9930923444,7.9848813279,0.7435102613,0.3611086222,1.4955726360,2.7960174617,-370,-502,-12
-1.3670000000,4.7500000000,-1.2040000000,-0.2338741198,8.1594142531,2.1223203704,0.3525565089,1.5194836468,2.8815385950,-387,-497,-35
-1.5850000000,4.4650000000,-0.3200000000,0.5410520681,7.8190750489,3.3475415053,0.3286454982,1.5496778428,2.9688050576,-411,-489,-59
-1.7670000000,4.0100000000,0.6690000000,1.1833332329,6.9917889835,4.1957715218,0.2914699851,1.5823154999,3.0473448740,-433,-474,-73
-1.8740000000,3.4680000000,1.6620000000,1.4206980111,5.8782689207,4.6198865300,0.2453932928,1.6130332947,3.1136673856,-455,-458,-91
-1.8600000000,2.9270000000,2.5810000000,1.5079644737,4.5099307872,4.6041785668,0.1965240738,1.6390387005,-3.1171580441,-466,-445,-99
-1.7580000000,2.4340000000,3.3490000000,1.2740903540,2.8344147052,4.7001716756,0.1474803218,1.6594590528,-3.0822514590,-485,-432,-105
-1.5950000000,2.0060000000,3.9270000000,0.7103490056,1.0157816247,4.9357911246,0.0979129710,1.6718508905,-3.0665434958,-502,-413,-108
-1.4130000000,1.6350000000,4.2560000000,-0.1518436449,-0.6475171525,5.2726396703,0.0472984227,1.6751670161,-3.0700341543,-521,-395,-103
-1.2600000000,1.2870000000,4.3200000000,-1.2322024519,-2.2026055160,5.6321774962,-0.0052359878,1.6685347649,-3.0892327760,-535,-370,-101
-1.1580000000,0.9410000000,4.1560000000,-2.1624629432,-3.5883969421,5.8852502377,-0.0598647933,1.6528268016,-3.1223940318,-550,-353,-90
-1.1540000000,0.5720000000,3.8140000000,-2.6616271093,-4.8031461015,6.0423298704,-0.1164134611,1.6327555152,3.1136673856,-560,-329,-76
-1.2260000000,0.1730000000,3.3530000000,-2.7925268032,-5.9061941887,6.1679935765,-0.1743583923,1.6135568935,3.0560715202,-573,-307,-58
-1.3580000000,-0.2590000000,2.8080000000,-2.6912977066,-6.7771134855,6.2273347711,-0.2340486527,1.5995942595,2.9897490087,-576,-283,-30
-1.5080000000,-0.7170000000,2.1930000000,-2.3160519174,-7.3268921999,5.9550634078,-0.2937389131,1.5936601400,2.9164451801,-581,-259,-3
-1.6420000000,-1.1580000000,1.5210000000,-1.8867009214,-7.5869462584,4.8973938811,-0.3473205211,1.5978489302,2.8361600345,-580,-242,22
-1.6980000000,-1.5700000000,0.7910000000,-1.6249015336,-7.3338735169,2.9338984726,-0.3857177647,1.6098917020,2.7541295596,-571,-231,47
-1.6270000000,-1.9540000000,0.0010000000,-1.7296212887,-6.3198372215,-0.0401425728,-0.3993313329,1.6226326056,2.6773350726,-557,-232,79
-1.4310000000,-2.2830000000,-0.8310000000,-1.9757127133,-4.9933869900,-3.1991885189,-0.3810053757,1.6275195275,2.6179938780,-543,-246,97
-1.2820000000,-2.4370000000,-1.5820000000,-2.1502456385,-3.8571776469,-5.3058009261,-0.3363249469,1.6229816714,2.5726153174,-524,-270,108
-1.1720000000,-2.2790000000,-2.1470000000,-2.3666664657,-2.8169614127,-6.6793750474,-0.2752384230,1.6104153008,2.5394540617,-510,-293,111
-1.1180000000,-1.7990000000,-2.5190000000,-2.4923301718,-1.9006635554,-7.6672314040,-0.2031563249,1.5913912120,2.5167647814,-485,-322,113
-1.1630000000,-1.0750000000,-2.7530000000,-2.5534166957,-0.9738937226,-8.3915430436,-0.1230457123,1.5687019317,2.5028021474,-464,-355,111
-1.2340000000,-0.1810000000,-2.9030000000,-2.5586526834,0.0471238898,-8.6271624926,-0.0376991118,1.5437437234,2.4958208304,-435,-387,105
-1.2420000000,0.7930000000,-3.0000000000,-2.5534166957,1.1309733553,-7.9639373769,0.0462512252,1.5182619163,2.4975661596,-408,-426,94
-1.1750000000,1.7410000000,-3.0490000000,-2.3387411977,2.2759093446,-6.5030967929,0.1206022513,1.4945254385,2.5097834644,-392,-445,84
-1.0670000000,2.5300000000,-3.0470000000,-1.8395770316,3.2934362985,-4.7176249681,0.1795943800,1.4767230801,2.5324727446,-380,-459,68
-0.9820000000,3.1170000000,-2.9670000000,-1.2130038301,4.1730822415,-3.2218777992,0.2230530784,1.4678219009,2.5691246589,-368,-471,57
-0.9330000000,3.5010000000,-2.8160000000,-0.5550147021,5.0003683070,-2.2165681500,0.2549926037,1.4690436314,2.6127578902,-371,-478,42
-0.9360000000,3.7150000000,-2.6020000000,-0.0558505361,5.7473692268,-1.3718287921,0.2783800157,1.4800392057,2.6668630970,-377,-483,28
-1.0410000000,3.8400000000,-1.9880000000,0.2286381320,6.4297929643,-0.5148721293,0.2930407814,1.4985396958,2.7279496209,-383,-485,17
-1.0410000000,3.8400000000,-1.9880000000,0.2478367538,6.9359384474,0.4345869837,0.2982767692,1.5214035090,2.7977627909,-395,-483,0
-1.1320000000,3.8070000000,-1.5760000000,0.0837758041,7.3129295659,1.4590952547,0.2918190509,1.5449654539,2.8728119488,-413,-478,-22
-1.2340000000,3.7190000000,-1.0940000000,-0.0593411946,7.5834555999,2.2689280276,0.2745402913,1.5667820695,2.9513517651,-429,-466,-42
-1.4550000000,3.3010000000,0.1730000000,-0.0052359878,7.5066611128,2.8605946440,0.2485348855,1.5865042901,3.0281462522,-445,-461,-70
-1.5650000000,2.9620000000,0.9710000000,0.1762782545,6.8486719848,3.3004176155,0.2160717614,1.6043066484,3.1031954100,-456,-451,-86
-1.6180000000,2.5930000000,1.7960000000,0.3141592654,5.7526052146,3.6913713680,0.1788962483,1.6193164800,-3.1154127148,-475,-437,-106
-1.5820000000,2.2400000000,2.5670000000,0.2862339973,4.4924774946,4.0578905109,0.1375319451,1.6304865872,-3.0647981665,-488,-428,-123
-1.4690000000,1.9330000000,3.2400000000,0.1431169987,3.1154127148,4.3720497762,0.0932005821,1.6369443054,-3.0281462522,-506,-414,-136
-1.3280000000,1.6530000000,3.7990000000,-0.0645771823,1.5742869853,4.7315876022,0.0466002910,1.6390387005,-3.0072023012,-521,-394,-144
-1.1930000000,1.3660000000,4.2160000000,-0.3647738137,-0.1361356817,5.1958451832,-0.0029670597,1.6372933713,-3.0019663134,-537,-382,-144
-1.0970000000,1.0400000000,4.4480000000,-0.8011061267,-1.9617500792,5.7142079710,-0.0563741348,1.6324064494,-3.0159289474,-553,-358,-141
-1.0760000000,0.6540000000,4.4530000000,-1.3805554383,-3.8205257326,6.2430427344,-0.1143190660,1.6245524678,-3.0473448740,-565,-332,-129
-1.1520000000,0.2000000000,4.2110000000,-2.1327923459,-5.6426494717,6.7247536079,-0.1762782545,1.6149531569,-3.0962140930,-580,-306,-109
-1.3280000000,-0.3220000000,3.7160000000,-2.9164451801,-7.2832589686,7.0040062883,-0.2424262331,1.6043066484,3.1171580441,-591,-275,-80
-1.5710000000,-0.8630000000,2.9840000000,-3.5569810156,-8.5625853103,6.7038096569,-0.3094468764,1.5950564034,3.0316369107,-592,-253,-46
-1.7220000000,-1.3650000000,2.0070000000,-4.0282199136,-8.6707957239,5.0597095015,-0.3686135380,1.5887732181,2.9373891311,-596,-233,-15
-1.6370000000,-1.8800000000,0.7920000000,-4.3912483980,-7.2361350788,1.3508848410,-0.4026474584,1.5800465718,2.8501226685,-590,-221,14
-1.6390000000,-2.3970000000,-0.4360000000,-4.2743113381,-6.0667644799,-1.9181168479,-0.4000294646,1.5646876744,2.7785641692,-579,-236,35
-1.5950000000,-2.7040000000,-1.4610000000,-3.8030724401,-4.6547931151,-4.4069563613,-0.3701843343,1.5465362502,2.7192229746,-561,-262,51
-1.5050000000,-2.6450000000,-2.1860000000,-3.1363566658,-3.3859387489,-6.3704517698,-0.3183480556,1.5266394967,2.6738444141,-550,-287,62
-1.4910000000,-2.1570000000,-2.6360000000,-2.2252947963,-2.3876104167,-7.7021379891,-0.2499311489,1.5090116713,2.6389378290,-525,-318,68
-1.4740000000,-1.2910000000,-2.8850000000,-1.3247049023,-1.1449359893,-8.6131998586,-0.1699950691,1.4962707677,2.6145032195,-503,-351,67
-1.4240000000,-0.2510000000,-2.9850000000,-0.9930923444,-0.2844886681,-8.6934850042,-0.0837758041,1.4870205227,2.6005405855,-476,-385,67
-1.3330000000,0.7670000000,-2.9900000000,-1.2077678424,0.6126105675,-8.1576689238,0.0006981317,1.4767230801,2.5935592685,-444,-417,58
-1.2040000000,1.6150000000,-2.9430000000,-1.8291050561,1.5323990833,-7.2134457985,0.0787143493,1.4624113802,2.5970499270,-427,-435,49
-1.1000000000,2.2660000000,-2.8730000000,-2.5848326222,2.5028021474,-6.1976641738,0.1478293876,1.4419910280,2.6075219025,-411,-458,33
-1.0360000000,2.7910000000,-2.8100000000,-3.0874874468,3.8083084279,-5.2272611097,0.2092649773,1.4177309514,2.6302111828,-392,-479,13
-1.0040000000,3.2230000000,-2.7100000000,-3.1363566658,5.0195669287,-4.1887902048,0.2633701841,1.3948671382,2.6668630970,-380,-495,-7
-1.0150000000,3.5720000000,-2.5070000000,-2.7070056698,6.0161499316,-3.0770154713,0.3096214093,1.3791591749,2.7192229746,-369,-506,-34
-1.0510000000,3.8520000000,-2.1720000000,-1.8867009214,6.7998027658,-1.9757127133,0.3471459882,1.3751449176,2.7803094984,-367,-515,-56
-1.1080000000,4.0690000000,-1.7000000000,-0.8866272600,7.2151911277,-0.8133234314,0.3748967233,1.3857914261,2.8501226685,-368,-514,-75
-1.2020000000,4.2080000000,-1.1120000000,0.0122173048,7.2466070543,0.4799655443,0.3897320220,1.4097024368,2.9269171556,-368,-512,-92
-1.3100000000,4.2420000000,-0.4390000000,0.7103490056,6.9359384474,1.8011797881,0.3893829561,1.4428636926,3.0054569719,-385,-509,-108
-1.4160000000,4.1260000000,0.2950000000,1.3159782560,6.2762039902,3.1136673856,0.3729768612,1.4803882715,3.0787608005,-396,-501,-126
-1.5210000000,3.8540000000,1.0510000000,1.7191493132,5.3162729016,4.3353978620,0.3405137371,1.5184364492,-3.1363566658,-410,-492,-134
-1.5620000000,3.4660000000,1.7790000000,1.8448130194,4.2725660089,5.2516957193,0.2944370448,1.5528194355,-3.0839967883,-430,-476,-140
-1.5320000000,3.0130000000,2.4220000000,1.7435839227,3.2655110305,5.8241637139,0.2394591734,1.5816173682,-3.0455995447,-455,-461,-145
-1.4760000000,2.5190000000,2.9700000000,1.4556045962,2.0385445663,6.2378067466,0.1787217154,1.6034339838,-3.0176742767,-475,-444,-147
-1.4010000000,2.0090000000,3.4310000000,0.9564404301,0.6230825430,6.5153140977,0.1146681319,1.6177456837,-3.0072023012,-500,-417,-149
-1.3200000000,1.5170000000,3.7820000000,0.2251474735,-0.7644542124,6.6811203766,0.0488692191,1.6240288690,-3.0106929597,-514,-400,-145
-1.2480000000,1.0560000000,4.0000000000,-0.6073745797,-2.1921335405,6.7736228270,-0.0172787596,1.6222835397,-3.0281462522,-536,-380,-136
-1.1970000000,0.6240000000,4.0760000000,-1.3089969390,-3.7123153190,6.9115038379,-0.0839503370,1.6146040910,-3.0595621787,-554,-348,-127
-1.2180000000,0.2080000000,4.0050000000,-1.8989182262,-5.2464597315,7.1104713726,-0.1521927108,1.6044811814,-3.1066860685,-571,-321,-108
-1.3310000000,-0.2000000000,3.7730000000,-2.3579398194,-6.7020643277,7.1820298720,-0.2218313479,1.5948818705,3.1119220563,-588,-282,-78
-1.5120000000,-0.6020000000,3.3610000000,-2.7035150113,-7.8906335483,6.8120200705,-0.2909463863,1.5892968169,3.0368728985,-595,-260,-52
-1.7080000000,-0.9960000000,2.7560000000,-2.9670597284,-8.2466807157,5.4995324730,-0.3525565089,1.5885986852,2.9496064359,-594,-237,-17
-1.8030000000,-1.4150000000,1.9480000000,-3.4295719802,-7.5031704543,2.6459191460,-0.3946189439,1.5889477510,2.8623399733,-591,-229,16
-1.7840000000,-1.9120000000,0.9830000000,-3.8641589639,-6.7753681562,-0.6161012260,-0.4043927877,1.5828390986,2.7855454862,-578,-232,37
-1.8470000000,-2.4040000000,0.0570000000,-4.0805797912,-6.1976641738,-3.2463124087,-0.3858922976,1.5704472609,2.7139869869,-560,-248,62
-1.8660000000,-2.6950000000,-0.7130000000,-4.0858157789,-5.3895767302,-5.5012778023,-0.3434807968,1.5519467709,2.6511551338,-543,-270,73
-1.8520000000,-2.6470000000,-1.3170000000,-3.5569810156,-4.6390851518,-7.2361350788,-0.2816961413,1.5301301552,2.5970499270,-521,-298,81
-1.8620000000,-2.2370000000,-1.7930000000,-2.6546457923,-3.8659042932,-8.3810710681,-0.2062979176,1.5102334018,2.5481807079,-497,-339,89
-1.9040000000,-1.5190000000,-2.1780000000,-1.8779742751,-2.9146998508,-9.1891585118,-0.1211258501,1.4943509056,2.5080381351,-462,-373,94
-1.9430000000,-0.5960000000,-2.5230000000,-1.5132004615,-1.8971728969,-9.3863807172,-0.0303687290,1.4800392057,2.4748768793,-422,-412,99
-1.9490000000,0.4040000000,-2.8470000000,-1.4922565105,-0.4921828491,-8.9343404410,0.0598647933,1.4652039070,2.4521875991,-393,-431,97
-1.8030000000,2.3020000000,-3.4240000000,-1.8238690683,1.2025318546,-8.0581851565,0.1452113938,1.4482742133,2.4452062820,-363,-456,91
-1.8030000000,2.3020000000,-3.4240000000,-2.1223203704,3.0630528373,-6.8294733631,0.2223549467,1.4306463879,2.4556782576,-340,-476,77
-1.6410000000,3.7340000000,-3.5900000000,-2.1607176140,4.6827183831,-5.3930673887,0.2892010571,1.4166837538,2.4853488548,-328,-491,61
-1.5780000000,4.1940000000,-3.3650000000,-1.9530234330,5.7770398241,-3.8920842319,0.3438298626,1.4104005685,2.5324727446,-314,-508,38
-1.4950000000,4.4960000000,-2.9470000000,-1.6004669241,6.5572019997,-2.3666664657,0.3851941659,1.4137166941,2.5918139392,-317,-513,21
-1.4320000000,4.6460000000,-2.4130000000,-1.0768681485,7.1471232869,-0.8028514559,0.4118977035,1.4273302623,2.6633724385,-321,-516,7
-1.4320000000,4.6500000000,-1.8090000000,-0.5777039824,7.4595372230,0.8028514559,0.4223696790,1.4510667401,2.7419122549,-329,-517,-10
-1.4900000000,4.5150000000,-1.1700000000,-0.2583087293,7.6270888312,2.3945917337,0.4150392961,1.4810864032,2.8256880590,-352,-515,-22
-1.5900000000,4.2610000000,-0.5080000000,-0.1710422667,7.7771871469,3.6913713680,0.3902556207,1.5132004615,2.9129545216,-375,-505,-48
-1.7280000000,3.8790000000,0.2060000000,-0.1134464014,7.8958695360,4.6373398225,0.3529055748,1.5425219929,2.9967303257,-401,-492,-65
-1.8990000000,3.3700000000,1.0290000000,0.2565634000,7.4351026135,5.2639130240,0.3047344874,1.5694000634,3.0805061298,-426,-478,-84
-2.0240000000,2.7980000000,1.9450000000,0.8080874437,6.1854468691,5.6234508499,0.2495820830,1.5941837388,-3.1293753488,-448,-464,-105
-2.0280000000,2.2540000000,2.8510000000,1.2007865254,4.6006879083,5.8468529942,0.1905899543,1.6161748873,-3.0770154713,-476,-444,-120
-1.9310000000,1.7870000000,3.6500000000,1.2880529880,2.8955012291,6.0824724432,0.1291543646,1.6345008445,-3.0403635570,-496,-421,-129
-1.8090000000,1.3800000000,4.2790000000,1.0332349172,1.0419615634,6.4263023058,0.0657989128,1.6482889456,-3.0246555937,-510,-407,-133
-1.6750000000,1.0030000000,4.6850000000,0.3787364477,-0.8656833090,6.7823494732,0.0000000000,1.6559683943,-3.0281462522,-532,-381,-127
-1.5620000000,0.6220000000,4.8540000000,-0.5340707511,-2.8972465583,7.1575952624,-0.0673697091,1.6566665260,-3.0508355325,-549,-354,-116
-1.4990000000,0.2140000000,4.7790000000,-1.4590952547,-4.8799405886,7.5590209904,-0.1371828792,1.6516050712,-3.0962140930,-567,-323,-100
-1.5090000000,-0.2150000000,4.4590000000,-2.3492131732,-6.6531951086,7.8033670857,-0.2092649773,1.6441001554,3.1223940318,-584,-287,-72
-1.6050000000,-0.6660000000,3.8960000000,-3.1415926536,-8.0302598884,7.6846846965,-0.2818706742,1.6367697725,3.0421088862,-591,-258,-49
-1.7410000000,-1.1440000000,3.0920000000,-3.7978364523,-8.7109382967,6.7404615712,-0.3499385150,1.6313592518,2.9478611066,-595,-233,-15
-1.8010000000,-1.6620000000,2.0670000000,-4.3545964837,-8.3269658613,4.2620940334,-0.4022983926,1.6262977970,2.8518679978,-588,-217,20
-1.7890000000,-2.2440000000,0.8960000000,-4.6233771885,-7.3583081264,0.7173303226,-0.4248131399,1.6165239532,2.7646015352,-577,-216,46
-1.8220000000,-2.7770000000,-0.2400000000,-4.4383722878,-6.6182885236,-2.5010568181,-0.4146902303,1.6023867863,2.6878070481,-563,-232,75
-1.7780000000,-3.0540000000,-1.2450000000,-4.0212385966,-5.4681165465,-5.3424528404,-0.3748967233,1.5851080267,2.6232298657,-544,-251,89
-1.7160000000,-2.9170000000,-2.0640000000,-3.3964107244,-4.2010075096,-7.2989669318,-0.3117158044,1.5652112732,2.5708699882,-519,-282,98
-1.7180000000,-2.3200000000,-2.6810000000,-2.5237460984,-2.7768188399,-8.7266462600,-0.2330014551,1.5454890526,2.5324727446,-496,-320,105
-1.7770000000,-1.3220000000,-3.1150000000,-1.6301375214,-1.5620696805,-9.8698369200,-0.1410226036,1.5294320235,2.5062928059,-468,-359,106
-1.8430000000,-0.0790000000,-3.3730000000,-1.1588986233,-0.5532693729,-10.2189027704,-0.0406661716,1.5172147188,2.4905848426,-430,-398,106
-1.7990000000,1.2140000000,-3.5090000000,-1.4276793281,0.4433136300,-9.3008595839,0.0579449312,1.5049974140,2.4836035256,-406,-420,103
-1.6830000000,2.3970000000,-3.5880000000,-2.2759093446,1.6877333867,-7.4595372230,0.1432915316,1.4877186544,2.4870941841,-378,-446,92
-1.5210000000,3.3280000000,-3.6380000000,-2.9164451801,3.3859387489,-5.4122660104,0.2106612407,1.4650293741,2.5062928059,-358,-466,75
-1.3190000000,4.0020000000,-3.6460000000,-3.0054569719,5.0422562090,-3.4592425775,0.2602285915,1.4437363572,2.5429447202,-354,-483,52
